hour,speed_kmh,time_gap_hours,distance_to_next_m
17,0.0,41.444722222222225,0.0
14,0.4706325161033137,42.07083333333333,19799.902146229826
8,125.20224432417588,0.006111111111111111,765.1248264255192
10,102.01664352340258,0.0075,765.1248264255192
8,0.6069676576176349,30.689444444444444,18627.500208030982
15,0.41362657155965105,49.38944444444444,20428.786576791408
8,119.75866848399431,0.006388888888888889,765.1248264255192
10,0.0,31.718611111111112,0.0
12,0.44956938593454226,43.47638888888889,19545.653455429136
15,0.011517567802618709,66.43111111111111,765.1248264255192
12,0.44244030130069234,43.06138888888889,19052.093874426286
19,0.1707701184355719,43.39388888888889,7410.379544935603
13,0.46032194662757764,42.46083333333333,19545.653455429136
16,0.0,41.97611111111111,0.0
16,0.012017667430767319,63.666666666666664,765.1248264255192
16,0.44506513285691174,43.91638888888889,19545.653455429136
19,0.16133012547637185,60.87722222222222,9821.329899764085
17,0.07427826569512326,49.57416666666666,3682.2831232809895
15,0.378150490068762,51.6875,19545.653455429136
17,0.5158575430529493,38.3825,19799.902146229826
17,0.06390024353315711,38.44888888888889,2456.8933635792987
14,0.012661018399917437,66.07194444444444,836.5381043294337
11,110.17797500527477,0.006944444444444444,765.1248264255192
8,153.02496528510386,0.005,765.1248264255192
7,0.779222894540265,26.048333333333332,20297.45769794967
12,105.94036058199498,0.007222222222222222,765.1248264255192
18,0.3147096291770239,62.106944444444444,19545.653455429136
17,0.4807767063369333,42.21805555555556,20297.45769794967
